freq,qty_sum,n_products,revenue_sum,avg_price,avg_margin,returns_total,age,annual_income,number_dependents,education_level,occupation,marital_status,homeowner,orders_2020,orders_2021,orders_trend,value_per_order,returns_rate,margin_x_returns
1,4,2,14.98,7.49,0.625993989981966,422.0,59,110000.0,4.0,Bachelors,Management,M,Y,0.0,0.0,0.0,14.98,1.0,0.0
1,14,3,107.23,15.318571428571428,0.625993497617303,783.0,83,40000.0,2.0,Bachelors,Management,S,Y,0.0,0.0,0.0,107.23,1.0,0.0
1,1,1,2049.0982,2049.0982,0.4603430914145549,36.0,46,70000.0,0.0,Bachelors,Professional,S,N,0.0,1.0,1.0,2049.0982,1.0,0.0
1,3,2,39.98,19.99,0.6259954203920846,179.0,46,20000.0,0.0,High School,Manual,S,N,0.0,0.0,0.0,39.98,1.0,0.0
1,7,2,48.6142,12.15355,0.6301189991220039,563.0,65,70000.0,2.0,Partial High School,Skilled Manual,M,N,0.0,0.0,0.0,48.6142,1.0,0.0
3,16,6,95.4742,11.934275,0.5902445204288647,1241.0,63,60000.0,4.0,Graduate Degree,Skilled Manual,S,Y,0.0,0.0,0.0,31.82473333333333,1.0,0.0
1,5,3,1042.7259,347.5753,0.4590374870229048,181.0,53,40000.0,0.0,Graduate Degree,Clerical,S,N,0.0,0.0,0.0,1042.7259,1.0,0.0
1,1,1,539.99,539.99,0.3636000666679012,22.0,53,50000.0,0.0,Graduate Degree,Skilled Manual,M,Y,0.0,1.0,1.0,539.99,1.0,0.0
1,3,2,27.28,13.64,0.6259904660554179,221.0,51,30000.0,0.0,High School,Manual,S,Y,0.0,0.0,0.0,27.28,1.0,0.0
1,1,1,21.98,21.98,0.6260009099181074,91.0,58,80000.0,4.0,Bachelors,Management,M,Y,0.0,0.0,0.0,21.98,1.0,0.0
1,1,1,1000.4375,1000.4375,0.3946156556506529,12.0,79,60000.0,2.0,Graduate Degree,Management,M,Y,0.0,1.0,1.0,1000.4375,1.0,0.0
1,4,3,2218.1525,739.3841666666666,0.6259949874686717,172.0,43,30000.0,3.0,Partial College,Clerical,S,Y,1.0,0.0,-1.0,2218.1525,1.0,0.0
1,8,2,92.26,23.065,0.6259946328543284,306.0,57,40000.0,0.0,Bachelors,Professional,M,N,0.0,0.0,0.0,92.26,1.0,0.0
1,7,4,45.6042,11.40105,0.5544964126789733,596.0,67,60000.0,2.0,High School,Professional,M,N,0.0,0.0,0.0,45.6042,1.0,0.0
1,9,2,105.95,21.19,0.6259994284897843,79.0,72,20000.0,2.0,Partial High School,Clerical,M,Y,0.0,0.0,0.0,105.95,1.0,0.0
1,19,3,48.6142,12.15355,0.6301189991220039,785.0,60,70000.0,5.0,Bachelors,Professional,S,Y,0.0,1.0,1.0,48.6142,1.0,0.0
2,16,6,4590.0524000000005,510.0058222222223,0.5466435315502399,552.0,67,160000.0,2.0,High School,Professional,S,N,1.0,0.0,-1.0,2295.0262000000002,1.0,0.0
1,2,2,2051.3882,1025.6941,0.5431628120828234,204.0,65,70000.0,1.0,Partial College,Skilled Manual,S,Y,0.0,1.0,1.0,2051.3882,1.0,0.0
1,6,3,23.6242,7.874733333333334,0.5306615802659286,505.0,64,60000.0,1.0,Bachelors,Professional,M,Y,0.0,2.0,2.0,23.6242,1.0,0.0
1,8,3,875.1243000000001,175.02486000000002,0.5971244355191538,191.0,65,40000.0,1.0,Partial College,Clerical,M,Y,1.0,0.0,-1.0,875.1243000000001,1.0,0.0
1,5,3,2398.05,799.35,0.5434625132043788,394.0,62,60000.0,1.0,Partial College,Skilled Manual,S,Y,0.0,1.0,1.0,2398.05,1.0,0.0
1,3,1,7152.210000000001,2384.07,0.3784000050334093,12.0,56,80000.0,5.0,Graduate Degree,Management,S,Y,1.0,1.0,0.0,7152.210000000001,1.0,0.0
1,8,1,115.96,28.99,0.5874996284201274,180.0,48,20000.0,0.0,Partial High School,Manual,S,N,0.0,0.0,0.0,115.96,1.0,0.0
1,3,2,37.29,18.645,0.6259912663755458,251.0,55,70000.0,2.0,Bachelors,Skilled Manual,S,Y,0.0,1.0,1.0,37.29,1.0,0.0
1,3,2,37.6342,18.8171,0.6342450097607755,190.0,77,130000.0,4.0,Bachelors,Management,S,N,0.0,0.0,0.0,37.6342,1.0,0.0
1,1,1,48.0673,48.0673,0.3400003744749549,21.0,60,70000.0,5.0,Bachelors,Professional,M,Y,0.0,0.0,0.0,48.0673,1.0,0.0
1,5,3,48.6242,16.208066666666667,0.6314960081827131,508.0,56,60000.0,0.0,Graduate Degree,Skilled Manual,S,N,0.0,0.0,0.0,48.6242,1.0,0.0
1,15,5,168.5742,21.071775,0.6301198907829676,721.0,67,20000.0,3.0,Partial High School,Clerical,S,N,0.0,0.0,0.0,168.5742,1.0,0.0
1,1,1,53.99,53.99,0.23,30.0,78,20000.0,3.0,High School,Skilled Manual,M,N,0.0,0.0,0.0,53.99,1.0,0.0
1,15,4,92.24,15.373333333333331,0.6259862538442176,583.0,71,70000.0,4.0,Partial College,Professional,S,Y,0.0,0.0,0.0,92.24,1.0,0.0
1,6,4,2251.7967,562.949175,0.5722764169273724,287.0,59,30000.0,2.0,Partial College,Clerical,S,Y,0.0,1.0,1.0,2251.7967,1.0,0.0
1,10,3,37.29,18.645,0.6259912663755458,371.0,69,70000.0,2.0,Graduate Degree,Management,M,Y,0.0,1.0,1.0,37.29,1.0,0.0
1,7,2,48.6142,12.15355,0.6301189991220039,585.0,66,60000.0,2.0,High School,Professional,M,Y,0.0,0.0,0.0,48.6142,1.0,0.0
1,2,2,36.59,18.295,0.6259949874686717,156.0,70,70000.0,2.0,Partial High School,Skilled Manual,M,Y,0.0,0.0,0.0,36.59,1.0,0.0
1,6,1,89.97,29.99,0.625998666222074,135.0,86,130000.0,2.0,Graduate Degree,Management,M,Y,0.0,0.0,0.0,89.97,1.0,0.0
1,3,2,2392.7142000000003,1196.3571000000002,0.3591983829336316,91.0,48,90000.0,0.0,Bachelors,Professional,S,Y,1.0,1.0,0.0,2392.7142000000003,1.0,0.0
1,5,2,14.98,7.49,0.625993989981966,422.0,49,10000.0,0.0,Partial High School,Manual,S,N,0.0,0.0,0.0,14.98,1.0,0.0
1,10,3,25.21,5.042,0.6259916969309799,696.0,75,70000.0,2.0,Bachelors,Management,M,Y,0.0,0.0,0.0,25.21,1.0,0.0
1,9,2,625.95,125.19,0.3636000666679012,290.0,42,40000.0,0.0,Partial High School,Clerical,S,N,0.0,0.0,0.0,625.95,1.0,0.0
1,15,5,220.19,27.52375,0.6259931269221087,614.0,70,90000.0,4.0,Partial College,Professional,M,Y,0.0,0.0,0.0,220.19,1.0,0.0
1,4,2,13.6342,6.8171,0.4829943724008949,376.0,73,60000.0,2.0,Partial College,Professional,M,Y,0.0,0.0,0.0,13.6342,1.0,0.0
1,8,2,23.5481,23.5481,0.5874996284201274,246.0,67,30000.0,2.0,High School,Skilled Manual,M,N,0.0,0.0,0.0,23.5481,1.0,0.0
1,3,1,24.99,24.99,0.6259983993597439,50.0,49,40000.0,0.0,Graduate Degree,Skilled Manual,S,N,0.0,0.0,0.0,24.99,1.0,0.0
1,4,3,553.97,184.65666666666667,0.538529200415876,404.0,52,90000.0,2.0,Bachelors,Professional,M,Y,0.0,0.0,0.0,553.97,1.0,0.0
1,22,4,209.2285,20.92285,0.6160970880414619,776.0,54,70000.0,0.0,Bachelors,Professional,S,N,0.0,1.0,1.0,209.2285,1.0,0.0
7,51,18,518.6912,20.747648,0.5976163314758002,2668.0,71,70000.0,2.0,High School,Professional,S,Y,0.0,11.0,11.0,74.09874285714285,1.0,0.0
1,6,4,2220.4425,555.110625,0.625990835896145,343.0,52,120000.0,0.0,Partial High School,Professional,M,Y,1.0,0.0,-1.0,2220.4425,1.0,0.0
1,13,2,84.0273,16.80546,0.3400003744749549,93.0,52,120000.0,0.0,Partial High School,Professional,M,Y,0.0,1.0,1.0,84.0273,1.0,0.0
1,8,2,36.95,9.2375,0.6259942154554787,568.0,69,30000.0,2.0,Partial College,Clerical,M,N,0.0,0.0,0.0,36.95,1.0,0.0
1,1,1,4.99,4.99,0.6259919839679359,293.0,46,40000.0,0.0,High School,Skilled Manual,M,N,0.0,0.0,0.0,4.99,1.0,0.0
1,10,2,88.25,17.65,0.6259825327510917,443.0,58,40000.0,0.0,Bachelors,Professional,M,N,0.0,2.0,2.0,88.25,1.0,0.0
1,8,4,80.2242,20.05605,0.5544963981468576,349.0,43,30000.0,3.0,Partial College,Clerical,S,Y,0.0,1.0,1.0,80.2242,1.0,0.0
1,4,2,3678.1942,919.54855,0.4444249864516452,89.0,52,40000.0,1.0,Bachelors,Skilled Manual,M,Y,1.0,0.0,-1.0,3678.1942,1.0,0.0
2,10,6,9301.9997,1162.7499625,0.4787543840227165,374.0,51,40000.0,2.0,Partial College,Clerical,S,Y,1.0,0.0,-1.0,4650.99985,1.0,0.0
1,6,1,0.0,35.39,0.5874996284201274,222.0,45,10000.0,0.0,High School,Manual,S,N,0.0,0.0,0.0,0.0,1.0,0.0
1,10,3,44.98,22.49,0.6259974264061146,359.0,72,90000.0,4.0,High School,Management,M,N,1.0,0.0,-1.0,44.98,1.0,0.0
1,11,4,179.95000000000002,35.99,0.6259971595497967,620.0,58,60000.0,5.0,Bachelors,Skilled Manual,M,N,0.0,0.0,0.0,179.95000000000002,1.0,0.0
1,3,2,2071.0782,1035.5391,0.5431720006663312,124.0,78,110000.0,3.0,Bachelors,Management,M,Y,1.0,1.0,0.0,2071.0782,1.0,0.0
1,10,3,2449.1043,349.87204285714284,0.5359877260908645,102.0,56,60000.0,0.0,Graduate Degree,Skilled Manual,S,Y,1.0,0.0,-1.0,2449.1043,1.0,0.0
1,5,3,2426.5273,485.3054599999999,0.4658831143701249,44.0,68,40000.0,1.0,Partial College,Clerical,M,Y,1.0,0.0,-1.0,2426.5273,1.0,0.0
1,2,2,2215.2067,1107.60335,0.5185578463860732,109.0,58,70000.0,0.0,Bachelors,Professional,S,Y,1.0,0.0,-1.0,2215.2067,1.0,0.0
1,13,3,139.93,19.99,0.6259958296266089,722.0,56,40000.0,0.0,Bachelors,Professional,M,N,0.0,2.0,2.0,139.93,1.0,0.0
1,1,1,69.99,69.99,0.6259994284897843,14.0,64,40000.0,2.0,Partial College,Clerical,M,Y,0.0,0.0,0.0,69.99,1.0,0.0
1,7,3,14.98,7.49,0.625993989981966,470.0,46,30000.0,0.0,High School,Skilled Manual,S,Y,0.0,0.0,0.0,14.98,1.0,0.0
1,7,2,610.6343,152.658575,0.5315247379820709,115.0,59,60000.0,3.0,Graduate Degree,Professional,S,Y,0.0,0.0,0.0,610.6343,1.0,0.0
1,5,3,63.970000000000006,21.32333333333333,0.6259957437044402,264.0,75,20000.0,4.0,High School,Skilled Manual,M,N,0.0,0.0,0.0,63.970000000000006,1.0,0.0
1,1,1,2181.5625,2181.5625,0.3946156481879387,23.0,51,100000.0,0.0,High School,Management,S,Y,1.0,0.0,-1.0,2181.5625,1.0,0.0
1,7,4,192.8261,32.137683333333335,0.485748191328834,596.0,62,90000.0,4.0,High School,Professional,M,Y,0.0,0.0,0.0,192.8261,1.0,0.0
1,2,2,1048.5048,524.2524,0.3673080150628039,29.0,73,60000.0,2.0,Partial College,Professional,S,Y,0.0,0.0,0.0,1048.5048,1.0,0.0
2,10,7,4649.8467,664.2638142857143,0.5599276010460894,688.0,70,80000.0,4.0,Partial College,Professional,M,Y,1.0,1.0,0.0,2324.92335,1.0,0.0
1,4,2,6.28,3.14,0.6259862538442176,275.0,58,30000.0,2.0,Partial College,Clerical,S,Y,0.0,0.0,0.0,6.28,1.0,0.0
1,5,3,756.33,252.11,0.5434624935655958,386.0,65,70000.0,3.0,Partial College,Professional,S,N,1.0,0.0,-1.0,756.33,1.0,0.0
1,1,1,69.99,69.99,0.6259994284897843,15.0,55,90000.0,3.0,Bachelors,Professional,M,Y,0.0,0.0,0.0,69.99,1.0,0.0
1,4,3,848.1242,282.70806666666664,0.4734893707618666,123.0,69,40000.0,3.0,Partial College,Skilled Manual,M,Y,0.0,1.0,1.0,848.1242,1.0,0.0
1,4,2,1862.96,465.74,0.2634000052910364,93.0,58,60000.0,4.0,Bachelors,Skilled Manual,S,Y,0.0,0.0,0.0,1862.96,1.0,0.0
1,1,1,69.99,69.99,0.6259994284897843,33.0,73,60000.0,2.0,Partial College,Professional,S,Y,0.0,0.0,0.0,69.99,1.0,0.0
1,15,5,59.88,8.554285714285715,0.6259949773979782,1038.0,45,40000.0,0.0,Partial High School,Clerical,S,N,0.0,0.0,0.0,59.88,1.0,0.0
1,9,4,1641.9,273.65000000000003,0.494797955763905,533.0,53,20000.0,0.0,Partial College,Manual,S,N,0.0,0.0,0.0,1641.9,1.0,0.0
1,2,1,2.29,2.29,0.6259825327510917,171.0,74,30000.0,4.0,High School,Professional,S,Y,0.0,0.0,0.0,2.29,1.0,0.0
1,1,1,2049.0982,2049.0982,0.4603430914145549,21.0,59,40000.0,1.0,Bachelors,Skilled Manual,M,Y,1.0,0.0,-1.0,2049.0982,1.0,0.0
2,15,4,190.42,23.8025,0.6259966075610172,716.0,45,30000.0,0.0,Partial High School,Clerical,S,N,0.0,1.0,1.0,95.21,1.0,0.0
1,7,4,151.27,37.8175,0.6259927267620448,344.0,73,60000.0,2.0,Partial College,Professional,S,Y,0.0,0.0,0.0,151.27,1.0,0.0
1,2,2,1735.98,867.99,0.4947994389901894,125.0,53,80000.0,3.0,Graduate Degree,Professional,M,Y,0.0,0.0,0.0,1735.98,1.0,0.0
1,4,2,1654.96,413.74,0.4291997642049842,209.0,57,100000.0,4.0,Partial College,Professional,M,Y,0.0,0.0,0.0,1654.96,1.0,0.0
1,14,2,125.93,17.99,0.625998666222074,199.0,68,20000.0,3.0,Partial High School,Manual,M,Y,0.0,0.0,0.0,125.93,1.0,0.0
1,9,2,179.94,29.99,0.6259956282814766,627.0,72,40000.0,2.0,Partial High School,Skilled Manual,M,Y,0.0,0.0,0.0,179.94,1.0,0.0
1,5,4,204.2342,51.05855,0.5544966839427993,250.0,58,40000.0,1.0,Bachelors,Skilled Manual,M,Y,0.0,0.0,0.0,204.2342,1.0,0.0
1,4,2,2384.07,2384.07,0.3784000050334093,53.0,57,90000.0,4.0,Partial College,Professional,M,Y,0.0,1.0,1.0,2384.07,1.0,0.0
1,4,2,29.93,14.965,0.6260004549590537,139.0,84,80000.0,4.0,Graduate Degree,Management,M,Y,0.0,0.0,0.0,29.93,1.0,0.0
1,5,2,14.98,7.49,0.625993989981966,422.0,83,60000.0,3.0,Graduate Degree,Management,M,Y,0.0,0.0,0.0,14.98,1.0,0.0
1,4,3,1729.97,576.6566666666666,0.5385294651537443,159.0,44,40000.0,0.0,High School,Skilled Manual,M,N,0.0,0.0,0.0,1729.97,1.0,0.0
1,11,5,100.46,25.115,0.6259972224705098,646.0,47,40000.0,3.0,Partial College,Clerical,S,Y,1.0,0.0,-1.0,100.46,1.0,0.0
1,5,3,62.6242,20.87473333333333,0.6314961396270983,262.0,81,60000.0,4.0,Bachelors,Management,S,N,0.0,0.0,0.0,62.6242,1.0,0.0
1,2,2,2417.7142000000003,1208.8571000000002,0.5104500248088085,116.0,52,40000.0,1.0,Bachelors,Skilled Manual,M,Y,0.0,0.0,0.0,2417.7142000000003,1.0,0.0
1,9,1,0.0,35.39,0.5874996284201274,222.0,62,60000.0,1.0,Partial College,Skilled Manual,M,Y,0.0,1.0,1.0,0.0,1.0,0.0
1,4,2,39.98,19.99,0.6259954203920846,403.0,59,80000.0,4.0,Partial College,Professional,S,N,0.0,0.0,0.0,39.98,1.0,0.0
1,10,2,120.95,24.19,0.6259919839679359,249.0,67,20000.0,3.0,Partial High School,Clerical,S,N,0.0,0.0,0.0,120.95,1.0,0.0
1,2,2,1035.4275,517.71375,0.5103072562334431,117.0,44,20000.0,0.0,Bachelors,Clerical,S,Y,0.0,0.0,0.0,1035.4275,1.0,0.0
1,6,1,14.97,4.99,0.6259919839679359,477.0,50,50000.0,0.0,Graduate Degree,Skilled Manual,S,N,0.0,0.0,0.0,14.97,1.0,0.0
2,16,5,166.6415,18.515722222222223,0.5624401188718638,1009.0,60,70000.0,1.0,Bachelors,Professional,S,Y,0.0,0.0,0.0,83.32075,1.0,0.0
1,1,1,742.35,742.35,0.3783999461170607,8.0,42,20000.0,0.0,Bachelors,Clerical,M,Y,0.0,0.0,0.0,742.35,1.0,0.0
1,1,1,69.99,69.99,0.6259994284897843,33.0,75,70000.0,2.0,Partial College,Professional,M,Y,0.0,0.0,0.0,69.99,1.0,0.0
1,3,2,38.6342,19.3171,0.6342460142760717,401.0,84,40000.0,2.0,Bachelors,Management,M,Y,0.0,0.0,0.0,38.6342,1.0,0.0
1,12,2,104.94,17.49,0.6259953250950049,612.0,100,20000.0,2.0,Partial College,Manual,M,Y,0.0,0.0,0.0,104.94,1.0,0.0
1,8,3,196.94,39.388,0.6259989447398311,370.0,63,60000.0,4.0,Graduate Degree,Skilled Manual,S,N,0.0,0.0,0.0,196.94,1.0,0.0
1,5,3,1034.0817,517.04085,0.5185578501174303,141.0,54,10000.0,2.0,High School,Manual,S,N,0.0,0.0,0.0,1034.0817,1.0,0.0
1,1,1,769.49,769.49,0.5874996284201274,3.0,48,40000.0,3.0,Partial College,Clerical,S,Y,1.0,0.0,-1.0,769.49,1.0,0.0
1,6,3,36.96,12.32,0.6259962966273465,513.0,74,70000.0,5.0,Partial High School,Skilled Manual,M,Y,0.0,0.0,0.0,36.96,1.0,0.0
1,2,2,1248.4942,624.2470999999999,0.510450005829166,116.0,82,20000.0,1.0,Bachelors,Clerical,M,Y,0.0,2.0,2.0,1248.4942,1.0,0.0
1,7,4,2095.0438000000004,523.7609500000001,0.513081957777827,526.0,67,110000.0,3.0,Partial College,Professional,M,Y,0.0,2.0,2.0,2095.0438000000004,1.0,0.0
2,2,2,88.99000000000001,44.495000000000005,0.428,110.0,57,80000.0,3.0,Bachelors,Skilled Manual,M,Y,0.0,0.0,0.0,44.495000000000005,1.0,0.0
1,6,4,2155.0338,359.1723,0.601136514466923,667.0,56,90000.0,0.0,Bachelors,Professional,M,Y,0.0,1.0,1.0,2155.0338,1.0,0.0
1,2,2,56.98,28.49,0.6260004549590537,171.0,64,90000.0,2.0,Bachelors,Professional,M,Y,0.0,0.0,0.0,56.98,1.0,0.0
1,6,3,48.6242,16.208066666666667,0.6314960081827131,508.0,58,110000.0,3.0,Bachelors,Management,M,Y,0.0,0.0,0.0,48.6242,1.0,0.0
1,8,4,563.6142,140.90355,0.5116141688658107,514.0,53,50000.0,2.0,Bachelors,Skilled Manual,S,N,0.0,0.0,0.0,563.6142,1.0,0.0
1,3,2,38.6342,19.3171,0.6342460142760717,401.0,46,20000.0,0.0,High School,Manual,S,Y,0.0,0.0,0.0,38.6342,1.0,0.0
1,3,2,14.98,7.49,0.625993989981966,422.0,74,10000.0,2.0,Partial High School,Clerical,M,Y,0.0,0.0,0.0,14.98,1.0,0.0
1,2,2,1735.98,867.99,0.4947994389901894,115.0,54,70000.0,0.0,Bachelors,Professional,S,Y,0.0,1.0,1.0,1735.98,1.0,0.0
1,5,3,2432.45,486.49,0.443883039475134,72.0,46,70000.0,0.0,Bachelors,Professional,S,N,0.0,0.0,0.0,2432.45,1.0,0.0
1,9,3,109.2785,21.8557,0.6061981827625051,255.0,48,70000.0,0.0,Bachelors,Professional,M,N,0.0,0.0,0.0,109.2785,1.0,0.0
1,1,1,1700.99,1700.99,0.3636000211641456,10.0,60,30000.0,4.0,Graduate Degree,Clerical,M,Y,0.0,1.0,1.0,1700.99,1.0,0.0
1,2,2,2106.4096,1053.2048,0.5431709735648778,131.0,53,70000.0,5.0,Graduate Degree,Professional,M,Y,0.0,0.0,0.0,2106.4096,1.0,0.0
1,3,2,2393.06,1196.53,0.5021977778226001,97.0,59,70000.0,4.0,Bachelors,Professional,S,N,0.0,0.0,0.0,2393.06,1.0,0.0
1,9,4,2155.0338,359.1723,0.6011365144669228,689.0,68,80000.0,2.0,Partial College,Skilled Manual,S,N,0.0,2.0,2.0,2155.0338,1.0,0.0
1,3,2,27.28,13.64,0.6259904660554179,221.0,61,20000.0,1.0,Graduate Degree,Clerical,M,Y,0.0,0.0,0.0,27.28,1.0,0.0
1,11,4,4189.5861,465.50956666666673,0.3960510404086181,347.0,44,10000.0,1.0,High School,Manual,S,N,0.0,0.0,0.0,4189.5861,1.0,0.0
1,3,1,144.20190000000002,48.06730000000001,0.3400003744749549,66.0,59,60000.0,4.0,Bachelors,Professional,M,Y,0.0,1.0,1.0,144.20190000000002,1.0,0.0
1,7,4,764.9742,191.24355,0.4925960603826603,472.0,44,10000.0,0.0,Partial College,Manual,S,Y,0.0,0.0,0.0,764.9742,1.0,0.0
1,8,2,2.29,2.29,0.6259825327510917,393.0,67,10000.0,2.0,Partial College,Manual,M,Y,0.0,0.0,0.0,2.29,1.0,0.0
1,11,3,154.5942,25.7657,0.6342460142760717,335.0,54,70000.0,2.0,Bachelors,Skilled Manual,M,Y,0.0,0.0,0.0,154.5942,1.0,0.0
1,4,2,1862.96,465.74,0.2634000052910364,88.0,61,60000.0,1.0,Partial College,Skilled Manual,S,Y,1.0,0.0,-1.0,1862.96,1.0,0.0
1,5,2,3653.54,913.385,0.440298862958541,29.0,50,50000.0,1.0,Graduate Degree,Skilled Manual,M,Y,1.0,0.0,-1.0,3653.54,1.0,0.0
1,10,3,112.89,16.127142857142857,0.6259959929385757,660.0,77,20000.0,5.0,Partial High School,Clerical,S,N,0.0,0.0,0.0,112.89,1.0,0.0
1,2,1,24.99,24.99,0.6259983993597439,50.0,48,20000.0,0.0,Partial High School,Manual,M,Y,0.0,0.0,0.0,24.99,1.0,0.0
1,1,1,2071.4196,2071.4196,0.4603430903135222,24.0,74,10000.0,2.0,Partial High School,Clerical,M,Y,0.0,0.0,0.0,2071.4196,1.0,0.0
1,14,2,50.93,7.275714285714286,0.6259919839679359,541.0,67,30000.0,2.0,High School,Clerical,M,N,0.0,0.0,0.0,50.93,1.0,0.0
1,9,3,52.260000000000005,10.452000000000002,0.6259916969309799,728.0,55,10000.0,3.0,Partial High School,Manual,M,N,0.0,0.0,0.0,52.260000000000005,1.0,0.0
1,1,1,2049.0982,2049.0982,0.4603430914145549,21.0,49,40000.0,1.0,Bachelors,Skilled Manual,M,Y,0.0,0.0,0.0,2049.0982,1.0,0.0
1,3,2,73.0573,36.52865,0.4829993869173494,65.0,48,30000.0,0.0,Partial College,Clerical,S,N,0.0,0.0,0.0,73.0573,1.0,0.0
1,2,1,4.99,4.99,0.6259919839679359,69.0,72,100000.0,3.0,Partial College,Management,S,Y,0.0,1.0,1.0,4.99,1.0,0.0
1,9,2,17.26,4.315,0.6259896211637248,648.0,65,30000.0,2.0,High School,Skilled Manual,M,N,0.0,1.0,1.0,17.26,1.0,0.0
1,12,3,123.24,20.54,0.6259872583595139,420.0,55,70000.0,5.0,Bachelors,Professional,M,Y,0.0,0.0,0.0,123.24,1.0,0.0
1,7,2,92.26,23.065,0.6259946328543284,306.0,45,20000.0,0.0,High School,Manual,S,Y,0.0,0.0,0.0,92.26,1.0,0.0
1,5,3,2127.0438000000004,709.0146000000001,0.5762813482719458,223.0,63,130000.0,0.0,Graduate Degree,Management,M,Y,0.0,1.0,1.0,2127.0438000000004,1.0,0.0
1,6,3,1633.95,326.79,0.4685575469166861,485.0,57,100000.0,3.0,Bachelors,Management,S,Y,0.0,0.0,0.0,1633.95,1.0,0.0
1,2,2,2214.1625,1107.08125,0.5103078240939694,75.0,53,90000.0,2.0,Graduate Degree,Management,S,N,1.0,0.0,-1.0,2214.1625,1.0,0.0
1,5,2,27.28,13.64,0.6259904660554179,221.0,89,20000.0,2.0,Partial College,Manual,M,Y,0.0,0.0,0.0,27.28,1.0,0.0
1,5,2,6.28,3.14,0.6259862538442176,275.0,54,70000.0,5.0,Bachelors,Professional,M,Y,0.0,1.0,1.0,6.28,1.0,0.0
1,5,4,2431.6942000000004,607.9235500000001,0.5682218960493359,509.0,52,40000.0,1.0,Bachelors,Skilled Manual,M,Y,0.0,0.0,0.0,2431.6942000000004,1.0,0.0
1,4,3,100.09,33.36333333333334,0.6259966583124478,167.0,56,80000.0,0.0,Graduate Degree,Skilled Manual,S,N,0.0,0.0,0.0,100.09,1.0,0.0
1,11,5,209.88,29.982857142857146,0.6259981010952987,711.0,47,30000.0,0.0,High School,Skilled Manual,S,Y,0.0,0.0,0.0,209.88,1.0,0.0
1,2,2,1749.0573,874.52865,0.3518001978195503,31.0,54,70000.0,0.0,Bachelors,Professional,S,N,0.0,0.0,0.0,1749.0573,1.0,0.0
1,2,2,817.5573,408.77865,0.3400003744749549,24.0,72,150000.0,4.0,Bachelors,Management,S,N,0.0,1.0,1.0,817.5573,1.0,0.0
1,17,5,274.8742,30.54157777777777,0.5942168049061084,877.0,59,10000.0,3.0,Partial High School,Manual,S,Y,0.0,0.0,0.0,274.8742,1.0,0.0
1,6,4,2229.1867,557.296675,0.5722758068379683,477.0,60,60000.0,1.0,Bachelors,Professional,M,Y,0.0,0.0,0.0,2229.1867,1.0,0.0
1,8,2,75.63430000000001,18.908575000000003,0.5971227173070794,371.0,42,30000.0,0.0,High School,Skilled Manual,M,N,0.0,0.0,0.0,75.63430000000001,1.0,0.0
4,21,4,127.83,15.97875,0.6259868995633188,1087.0,44,40000.0,0.0,High School,Skilled Manual,S,N,0.0,6.0,6.0,31.9575,1.0,0.0
1,4,2,3678.1942,919.54855,0.4444249864516452,111.0,74,60000.0,2.0,Bachelors,Management,S,N,0.0,0.0,0.0,3678.1942,1.0,0.0
1,8,3,187.89,26.841428571428573,0.6259962528126942,675.0,54,90000.0,4.0,Bachelors,Management,M,Y,0.0,0.0,0.0,187.89,1.0,0.0
1,3,2,2189.5125,1094.75625,0.5103078240939694,56.0,79,30000.0,1.0,Bachelors,Clerical,M,Y,0.0,0.0,0.0,2189.5125,1.0,0.0
1,16,5,174.3358,29.055966666666663,0.5618333690396087,441.0,53,80000.0,3.0,Graduate Degree,Professional,M,Y,0.0,0.0,0.0,174.3358,1.0,0.0
2,6,4,81.2242,20.30605,0.630122006137035,560.0,56,60000.0,0.0,Graduate Degree,Skilled Manual,S,Y,0.0,0.0,0.0,40.6121,1.0,0.0
1,3,1,14.97,4.99,0.6259919839679359,477.0,66,80000.0,2.0,Partial High School,Skilled Manual,S,Y,0.0,0.0,0.0,14.97,1.0,0.0
1,5,2,13.6342,6.8171,0.4829943724008949,376.0,50,60000.0,1.0,Graduate Degree,Skilled Manual,M,Y,0.0,0.0,0.0,13.6342,1.0,0.0
1,2,1,21.98,21.98,0.6260009099181074,91.0,57,70000.0,0.0,Bachelors,Professional,S,N,0.0,1.0,1.0,21.98,1.0,0.0
1,12,5,68.85419999999999,9.836314285714284,0.5851364636412504,859.0,57,80000.0,3.0,Bachelors,Skilled Manual,S,Y,0.0,2.0,2.0,68.85419999999999,1.0,0.0
1,2,2,1034.0817,517.04085,0.5185578501174303,93.0,52,50000.0,1.0,Bachelors,Skilled Manual,M,Y,0.0,0.0,0.0,1034.0817,1.0,0.0
1,1,1,742.35,742.35,0.3783999461170607,0.0,66,80000.0,3.0,Partial College,Professional,S,N,1.0,0.0,-1.0,742.35,0.0,0.3783999461170607
1,7,2,49.97,12.4925,0.625993987975952,557.0,71,40000.0,2.0,Partial High School,Skilled Manual,M,Y,0.0,1.0,1.0,49.97,1.0,0.0
1,3,1,1619.97,539.99,0.3636000666679012,99.0,43,20000.0,0.0,Bachelors,Clerical,M,Y,0.0,1.0,1.0,1619.97,1.0,0.0
1,5,2,1628.96,407.24,0.4291989376538736,192.0,71,20000.0,2.0,Partial High School,Clerical,M,Y,0.0,1.0,1.0,1628.96,1.0,0.0
